alphaList and averageCurrent:
0.0, 0.04675833333333333
0.02040816326530612, 0.03959
0.04081632653061224, 0.03577166666666667
0.061224489795918366, 0.03342083333333334
0.08163265306122448, 0.028797499999999993
0.1020408163265306, 0.025574166666666665
0.12244897959183673, 0.022325833333333333
0.14285714285714285, 0.019750833333333332
0.16326530612244897, 0.016654999999999996
0.18367346938775508, 0.01512083333333333
0.2040816326530612, 0.01155
0.22448979591836732, 0.0111
0.24489795918367346, 0.007529166666666667
0.26530612244897955, 0.006864166666666666
0.2857142857142857, 0.006658333333333333
0.3061224489795918, 0.0052991666666666664
0.32653061224489793, 0.004503333333333333
0.3469387755102041, 0.0014625
0.36734693877551017, 0.0022058333333333335
0.3877551020408163, 0.0019449999999999997
0.4081632653061224, 0.0012841666666666667
0.42857142857142855, 0.0011691666666666664
0.44897959183673464, 0.0008491666666666668
0.4693877551020408, 0.0004766666666666667
0.4897959183673469, 0.00025833333333333334
0.5102040816326531, -0.00016999999999999988
0.5306122448979591, -0.0005333333333333334
0.5510204081632653, -0.00042166666666666654
0.5714285714285714, -0.0008758333333333334
0.5918367346938775, -0.0010391666666666665
0.6122448979591836, -0.0016858333333333332
0.6326530612244897, -0.0013758333333333335
0.6530612244897959, -0.0025658333333333336
0.673469387755102, -0.004203333333333333
0.6938775510204082, -0.004943333333333333
0.7142857142857142, -0.006308333333333333
0.7346938775510203, -0.006702499999999999
0.7551020408163265, -0.0077025
0.7755102040816326, -0.0097175
0.7959183673469387, -0.013085833333333331
0.8163265306122448, -0.015784166666666665
0.836734693877551, -0.018014166666666668
0.8571428571428571, -0.0192725
0.8775510204081632, -0.023876666666666664
0.8979591836734693, -0.024963333333333334
0.9183673469387754, -0.031048333333333334
0.9387755102040816, -0.034665
0.9591836734693877, -0.036900833333333334
0.9795918367346939, -0.04260916666666668
1.0, -0.050041666666666665
